ticketid,subject,description,status_idup,priority_idup,user_id,created_at,Category,application_name,assigned_to,Resolution_notes,Resolution_code,resolved_date,resolution_notes_ITSM,resolved_by
926,hr_tool site not loading page correctly,hr_tool site not loading page correctly,3,1,3,20-01-2023 00:00,Page_not_load,Hr_tool,raghav_it,Check your wifi connection.Your antivirus might block access to some sites or even all of them.,13,14-10-2022 20:40,Currently server is down for this tool. Our engineers are working on it.Will let you know once the issue is fixed.,NULL
927,hr_tool site not loading page correctly,hr_tool site not loading page correctly,3,1,3,21-01-2023 00:00,Page_not_load,Hr_tool,,Check your wifi connection.Your antivirus might block access to some sites or even all of them.,13,14-10-2022 20:40,Currently server is down for this tool. Our engineers are working on it.Will let you know once the issue is fixed.,
928,Want to reset the password for outlook,hi I want to reset my outlook password.,4,1,4,22-01-2023 00:00,Login,Outlook,raghav_it,"Go to Microsoft account security and select Password security.Enter your current password, enter your new password, and then select Save.",14,14-10-2022 20:41,"Go to Microsoft account security and select Password security.Enter your current password, enter your new password, and then select Save.",Akash
929,Want to reset the password for outlook,hi I want to reset my outlook password.,4,1,4,23-01-2023 00:00,Login,Outlook,,"Go to Microsoft account security and select Password security.Enter your current password, enter your new password, and then select Save.",14,14-10-2022 20:41,"Go to Microsoft account security and select Password security.Enter your current password, enter your new password, and then select Save.",Akash
930,unable to open payslips ,"Hi,We are facing Pay slip issue on the production server with the some useru2019s.When they click up on the Salary Statement Link they are getting pay slip I View but there payslip is not getting display.Its not showing any error or any dump u2026its not showing any thing just black..",2,2,5,24-01-2023 00:00,Finance,SAP,raghav_it,Try installing the latest version as previous version had some problems with pdf version.,15,14-10-2022 20:50,I have fixed this issue.The problem was  with the version of the PDF which is using by End user they r not using upgraded version .We have installed the latest version.,Akash
931,unable to open payslips ,"Hi,We are facing Pay slip issue on the production server with the some useru2019s.When they click up on the Salary Statement Link they are getting pay slip I View but there payslip is not getting display.Its not showing any error or any dump u2026its not showing any thing just black..",2,2,5,25-01-2023 00:00,Finance,SAP,,Try installing the latest version as previous version had some problems with pdf version.,15,14-10-2022 20:50,I have fixed this issue.The problem was  with the version of the PDF which is using by End user they r not using upgraded version .We have installed the latest version.,Akash
932,sap crashing,sap crashing ,1,2,1,26-01-2023 00:00,Crash,SAP,raghav_it,Try installing the latest version as previous version had some problems with pdf version.,16,15-10-2022 20:50,I have fixed this issue.The problem was  with the version of the PDF which is using by End user they r not using upgraded version .We have installed the latest version.,NULL
933,Not able to access ERP,Not able to access ERP,1,2,1,27-01-2023 00:00,Access,ERP,raghav_it,Try installing the latest version as previous version had some problems with pdf version.,17,16-10-2022 20:50,I have fixed this issue.The problem was  with the version of the PDF which is using by End user they r not using upgraded version .We have installed the latest version.,NULL
934,Sap password reset,Forgot sap password need reset,1,3,1,28-01-2023 00:00,Login,SAP,raghav_it,Try installing the latest version as previous version had some problems with pdf version.,18,17-10-2022 20:50,I have fixed this issue.The problem was  with the version of the PDF which is using by End user they r not using upgraded version .We have installed the latest version.,NULL
935,Windows account locked,windows account locked need urgently,1,3,2,29-01-2023 00:00,Login,Windows,raghav_it,Try installing the latest version as previous version had some problems with pdf version.,19,18-10-2022 20:50,I have fixed this issue.The problem was  with the version of the PDF which is using by End user they r not using upgraded version .We have installed the latest version.,NULL
936,sap crashing,sap crashing,1,3,2,30-01-2023 00:00,Crash,SAP,raghav_it,Try installing the latest version as previous version had some problems with pdf version.,20,19-10-2022 20:50,I have fixed this issue.The problem was  with the version of the PDF which is using by End user they r not using upgraded version .We have installed the latest version.,NULL
937,windows updated some features not working,Windows update done and now some features are not working,5,3,6,31-01-2023 00:00,Configuration,Windows,raghav_it,Try installing the latest version as previous version had some problems with pdf version.,21,07-12-2022 18:56,Windows version degraded to a lower version,aditya
938,Laptop battery,Laptop battery draining,1,3,2,01-02-2023 00:00,Hardware,Hardware,raghav_it,Try installing the latest version as previous version had some problems with pdf version.,22,05-12-2022 13:29,give laptop,NULL
939,erp crash,erp crash,5,3,1,01-10-2022 00:45,Crash,ERP,raghav_it,Try installing the latest version as previous version had some problems with pdf version.,23,07-12-2022 01:40,NULL,NULL
940,outlook crashing,outlook crashing,3,3,6,02-10-2022 00:45,Crash,Outlook,raghav_it,Try installing the latest version as previous version had some problems with pdf version.,24,07-12-2022 22:48,Check the server connection.,raghav_it
941,reset password,I forgot my sap account password.Want to reset it.,3,1,1,03-10-2022 00:45,Login,SAP,raghav_it,Click on reset button.A mail will be sent to you for verification.Click on verification.Then set the new password.,25,07-12-2022 22:25,Go to admin settings and reset password for that user.,aditya
942,visual studio code,visual studio code licence expired,3,1,2,04-10-2022 00:45,Configuration,Visual studio code,arjun,Click on settings click on licence renewal.A renewal will be done by the company for your id and sent to you via email.,26,07-12-2022 00:55,Renew license,NULL
943,Accidentally Deleted Important Files,I deleted ppt accidentally which is very imporant,2,1,3,05-10-2022 00:45,Access,Powerpoint,raghav_it,Check recycle bin.,27,13-10-2022 15:00,Check cloud if backup was  done as all data is continuously synced,NULL
944,Excel not responding,"Excel hangs or freezes when you launch it, or open an Excel workbook",4,1,4,06-10-2022 00:45,Crash,Excel,shubhangi,"If you are on Windows 11 or Windows 10, choose Start > All apps > Windows System > Run. Type Excel /safe in the Run box, and then click OK.",28,14-10-2022 00:00,"Start Registry editor. To do this, press the Windows key + R to open a Run dialog box. Type regedit.exe and then press OK.",NULL
945,login issue,Unable to login as it shows incorrect login details,2,2,5,07-10-2022 00:45,Login,ERP,arjun,Check your username and password input. Check if caps is on.,29,14-10-2022 15:06,The management will provide you with new username and password as the prevous one is expired,NULL
946,outlook,outlook frozen,3,2,6,08-10-2022 00:45,Crash,Outlook,shubhangi,Restart your outlook,30,07-12-2022 22:25,Check the server connection.,aditya
947,cant log in to vpn,cant log in to vpn,2,2,7,09-10-2022 00:45,Login,VPN,shubhangi,check your network settings.Check if you are connected to internet.,31,07-12-2022 18:50,Check the firewall configuration and setup the access,aditya
948,unable to access hr_tool page,unable to access hr_tool page,3,2,1,10-10-2022 00:45,Login,Hr_tool,raghav_it,check your network settings.Check if you are connected to internet.,32,07-12-2022 17:04,Server need to be restarted,raghav_it
949,skype error ,skype crashing,2,2,2,11-10-2022 00:45,Crash,Skype,raghav_it,Restart skype.Restart your computer.,33,14-10-2022 20:20,Reset and Repair Skype app at Settings > Apps > Apps & Features > Skype app > Advanced Options.,akash
950,unable to log in to engineering tool and skype,unable to log in to engineering tool and skype,3,1,4,12-10-2022 00:45,Login,Skype,raghav_it,Make sure that you’re signing in to the correct Skype account. Enter your registered email address on this link to check the correct Skype account that you’re using.,34,14-10-2022 20:40,We received a lot of concerns same as yours and I would like to inform you that this is a known-issue. Our engineers and developers are now working on it. We’ll let you know once the issue has been fixed.,Akash
951,unable to disable add ins on outlook,unable to disable add ins on outlook,4,1,5,13-10-2022 00:45,Configuration,Outlook,raghav_it,Open the Microsoft Outlook client.Select “File” > “Options“.Choose “Add-ins”.Uncheck the Add-ins you wish to turn off.,35,14-10-2022 20:40,Open the Microsoft Outlook client.Select “File” > “Options“.Choose “Add-ins”.Uncheck the Add-ins you wish to turn off.,Akash
952,engineering tool says not connected and unable to submit reports,engineering tool says not connected and unable to submit reports,3,2,6,14-10-2022 00:45,Report,Engineering_tool,raghav_it,"Try turning off the Wi-Fi on your device, then re-enabling it.",36,07-12-2022 17:09,Restart the server,aditya
953,hr_tool site not loading page correctly,hr_tool site not loading page correctly,3,1,3,15-10-2022 00:45,Page_not_load,Hr_tool,raghav_it,Check your wifi connection.Your antivirus might block access to some sites or even all of them.,37,14-10-2022 20:40,Currently server is down for this tool. Our engineers are working on it.Will let you know once the issue is fixed.,NULL
954,Want to reset the password for outlook,hi I want to reset my outlook password.,4,2,4,16-10-2022 00:45,Login,Outlook,raghav_it,"Go to Microsoft account security and select Password security.Enter your current password, enter your new password, and then select Save.",38,14-10-2022 20:41,"Go to Microsoft account security and select Password security.Enter your current password, enter your new password, and then select Save.",Akash
955,unable to open payslips ,"Hi,We are facing Pay slip issue on the production server with the some useru2019s.When they click up on the Salary Statement Link they are getting pay slip I View but there payslip is not getting display.Its not showing any error or any dump u2026its not showing any thing just black..",2,2,5,17-10-2022 00:45,Finance,SAP,raghav_it,Try installing the latest version as previous version had some problems with pdf version.,39,14-10-2022 20:50,I have fixed this issue.The problem was  with the version of the PDF which is using by End user they r not using upgraded version .We have installed the latest version.,Akash
956,sap crashing,sap crashing ,1,2,1,18-10-2022 00:45,Crash,SAP,raghav_it,NULL,40,NULL,I have fixed this issue.The problem was  with the version of the PDF which is using by End user they r not using upgraded version .We have installed the latest version.,NULL
957,Not able to access ERP,Not able to access ERP,1,2,1,19-10-2022 00:45,Access,ERP,raghav_it,NULL,41,NULL,I have fixed this issue.The problem was  with the version of the PDF which is using by End user they r not using upgraded version .We have installed the latest version.,NULL
958,Sap password reset,Forgot sap password need reset,1,3,1,20-10-2022 00:45,Login,SAP,raghav_it,NULL,42,NULL,I have fixed this issue.The problem was  with the version of the PDF which is using by End user they r not using upgraded version .We have installed the latest version.,NULL
959,Windows account locked,windows account locked need urgently,1,3,2,21-10-2022 00:45,Login,Windows,raghav_it,NULL,43,NULL,I have fixed this issue.The problem was  with the version of the PDF which is using by End user they r not using upgraded version .We have installed the latest version.,NULL
960,sap crashing,sap crashing,1,4,2,22-10-2022 00:45,Crash,SAP,raghav_it,NULL,44,NULL,I have fixed this issue.The problem was  with the version of the PDF which is using by End user they r not using upgraded version .We have installed the latest version.,NULL
961,windows updated some features not working,Windows update done and now some features are not working,5,2,6,23-10-2022 00:45,Configuration,Windows,raghav_it,NULL,45,07-12-2022 18:56,Windows version degraded to a lower version,aditya
962,Laptop battery,Laptop battery draining,1,1,2,24-10-2022 00:45,Hardware,Hardware,raghav_it,NULL,46,05-12-2022 13:29,give laptop,NULL
963,erp crash,erp crash,5,1,1,25-10-2022 00:45,Crash,ERP,raghav_it,NULL,47,07-12-2022 01:40,NULL,NULL
964,outlook crashing,outlook crashing,3,2,6,26-10-2022 00:45,Crash,Outlook,raghav_it,NULL,48,07-12-2022 22:48,Check the server connection.,raghav_it
965,reset password,I forgot my sap account password.Want to reset it.,3,1,1,27-10-2022 00:45,Login,SAP,raghav_it,Click on reset button.A mail will be sent to you for verification.Click on verification.Then set the new password.,1,07-12-2022 22:25,Go to admin settings and reset password for that user.,aditya
966,visual studio code,visual studio code licence expired,3,1,2,28-10-2022 00:45,Configuration,Visual studio code,arjun,Click on settings click on licence renewal.A renewal will be done by the company for your id and sent to you via email.,2,07-12-2022 00:55,Renew license,NULL
967,Accidentally Deleted Important Files,I deleted ppt accidentally which is very imporant,2,1,3,29-10-2022 00:45,Access,Powerpoint,raghav_it,Check recycle bin.,3,13-10-2022 15:00,Check cloud if backup was  done as all data is continuously synced,NULL
968,Excel not responding,"Excel hangs or freezes when you launch it, or open an Excel workbook",4,1,4,30-10-2022 00:45,Crash,Excel,shubhangi,"If you are on Windows 11 or Windows 10, choose Start > All apps > Windows System > Run. Type Excel /safe in the Run box, and then click OK.",4,14-10-2022 00:00,"Start Registry editor. To do this, press the Windows key + R to open a Run dialog box. Type regedit.exe and then press OK.",NULL
969,login issue,Unable to login as it shows incorrect login details,2,2,5,31-10-2022 00:45,Login,ERP,arjun,Check your username and password input. Check if caps is on.,5,14-10-2022 15:06,The management will provide you with new username and password as the prevous one is expired,NULL
970,outlook,outlook frozen,3,1,6,01-11-2022 00:45,Crash,Outlook,shubhangi,Restart your outlook,6,07-12-2022 22:25,Check the server connection.,aditya
971,cant log in to vpn,cant log in to vpn,2,1,7,02-11-2022 00:45,Login,VPN,shubhangi,check your network settings.Check if you are connected to internet.,7,07-12-2022 18:50,Check the firewall configuration and setup the access,aditya
972,unable to access hr_tool page,unable to access hr_tool page,3,2,1,03-11-2022 00:45,Login,Hr_tool,raghav_it,check your network settings.Check if you are connected to internet.,8,07-12-2022 17:04,Server need to be restarted,raghav_it
973,skype error ,skype crashing,2,2,2,04-11-2022 00:45,Crash,Skype,raghav_it,Restart skype.Restart your computer.,9,14-10-2022 20:20,Reset and Repair Skype app at Settings > Apps > Apps & Features > Skype app > Advanced Options.,akash
974,unable to log in to engineering tool and skype,unable to log in to engineering tool and skype,3,2,4,05-11-2022 00:45,Login,Skype,raghav_it,Make sure that you’re signing in to the correct Skype account. Enter your registered email address on this link to check the correct Skype account that you’re using.,10,14-10-2022 20:40,We received a lot of concerns same as yours and I would like to inform you that this is a known-issue. Our engineers and developers are now working on it. We’ll let you know once the issue has been fixed.,Akash
975,unable to disable add ins on outlook,unable to disable add ins on outlook,4,2,5,06-11-2022 00:45,Configuration,Outlook,raghav_it,Open the Microsoft Outlook client.Select “File” > “Options“.Choose “Add-ins”.Uncheck the Add-ins you wish to turn off.,11,14-10-2022 20:40,Open the Microsoft Outlook client.Select “File” > “Options“.Choose “Add-ins”.Uncheck the Add-ins you wish to turn off.,Akash
976,engineering tool says not connected and unable to submit reports,engineering tool says not connected and unable to submit reports,3,2,6,07-11-2022 00:45,Report,Engineering_tool,raghav_it,"Try turning off the Wi-Fi on your device, then re-enabling it.",12,07-12-2022 17:09,Restart the server,aditya
977,hr_tool site not loading page correctly,hr_tool site not loading page correctly,3,2,3,08-11-2022 00:45,Page_not_load,Hr_tool,raghav_it,Check your wifi connection.Your antivirus might block access to some sites or even all of them.,13,14-10-2022 20:40,Currently server is down for this tool. Our engineers are working on it.Will let you know once the issue is fixed.,NULL
978,Want to reset the password for outlook,hi I want to reset my outlook password.,4,2,4,09-11-2022 00:45,Login,Outlook,raghav_it,"Go to Microsoft account security and select Password security.Enter your current password, enter your new password, and then select Save.",14,14-10-2022 20:41,"Go to Microsoft account security and select Password security.Enter your current password, enter your new password, and then select Save.",Akash
979,unable to open payslips ,"Hi,We are facing Pay slip issue on the production server with the some useru2019s.When they click up on the Salary Statement Link they are getting pay slip I View but there payslip is not getting display.Its not showing any error or any dump u2026its not showing any thing just black..",2,2,5,10-11-2022 00:45,Finance,SAP,raghav_it,Try installing the latest version as previous version had some problems with pdf version.,15,14-10-2022 20:50,I have fixed this issue.The problem was  with the version of the PDF which is using by End user they r not using upgraded version .We have installed the latest version.,Akash
980,sap crashing,sap crashing ,1,1,1,11-11-2022 00:45,Crash,SAP,,,,,,
981,sap crashing,sap crashing ,1,1,1,12-11-2022 00:45,Crash,SAP,raghav_it,Try installing the latest version as previous version had some problems with pdf version.,16,15-10-2022 20:50,I have fixed this issue.The problem was  with the version of the PDF which is using by End user they r not using upgraded version .We have installed the latest version.,NULL
982,Not able to access ERP,Not able to access ERP,1,1,1,13-11-2022 00:45,Access,ERP,,,,,,
983,Not able to access ERP,Not able to access ERP,1,1,1,14-11-2022 00:45,Access,ERP,raghav_it,Try installing the latest version as previous version had some problems with pdf version.,17,16-10-2022 20:50,I have fixed this issue.The problem was  with the version of the PDF which is using by End user they r not using upgraded version .We have installed the latest version.,NULL
984,Sap password reset,Forgot sap password need reset,1,1,1,15-11-2022 00:45,Login,SAP,,,,,,
985,Sap password reset,Forgot sap password need reset,1,1,1,16-11-2022 00:45,Login,SAP,raghav_it,Try installing the latest version as previous version had some problems with pdf version.,18,17-10-2022 20:50,I have fixed this issue.The problem was  with the version of the PDF which is using by End user they r not using upgraded version .We have installed the latest version.,NULL
986,Windows account locked,windows account locked need urgently,1,1,2,17-11-2022 00:45,Login,Windows,,,,,,
987,Windows account locked,windows account locked need urgently,1,1,2,18-11-2022 00:45,Login,Windows,raghav_it,Try installing the latest version as previous version had some problems with pdf version.,19,18-10-2022 20:50,I have fixed this issue.The problem was  with the version of the PDF which is using by End user they r not using upgraded version .We have installed the latest version.,NULL
988,sap crashing,sap crashing,1,1,2,19-11-2022 00:45,Crash,SAP,,,,,,
989,windows updated some features not working,Windows update done and now some features are not working,5,1,6,20-11-2022 00:45,Configuration,Windows,,,,07-12-2022 18:56,Windows version degraded to a lower version,aditya
990,sap crashing,sap crashing,1,1,2,21-11-2022 00:45,Crash,SAP,raghav_it,Try installing the latest version as previous version had some problems with pdf version.,20,19-10-2022 20:50,I have fixed this issue.The problem was  with the version of the PDF which is using by End user they r not using upgraded version .We have installed the latest version.,NULL
991,Laptop battery,Laptop battery draining,1,1,2,22-11-2022 00:45,Hardware,Hardware,,,,05-12-2022 13:29,give laptop,
992,windows updated some features not working,Windows update done and now some features are not working,5,2,6,23-11-2022 00:45,Configuration,Windows,raghav_it,Try installing the latest version as previous version had some problems with pdf version.,21,07-12-2022 18:56,Windows version degraded to a lower version,aditya
993,Laptop battery,Laptop battery draining,1,1,2,24-11-2022 00:45,Hardware,Hardware,raghav_it,Try installing the latest version as previous version had some problems with pdf version.,22,05-12-2022 13:29,give laptop,NULL
994,erp crash,erp crash,5,2,1,25-11-2022 00:45,Crash,ERP,raghav_it,,,07-12-2022 01:40,,
995,erp crash,erp crash,5,2,1,26-11-2022 00:45,Crash,ERP,raghav_it,Try installing the latest version as previous version had some problems with pdf version.,23,07-12-2022 01:40,NULL,NULL
996,outlook crashing,outlook crashing,3,2,6,27-11-2022 00:45,Crash,Outlook,raghav_it,,,07-12-2022 22:48,Check the server connection.,raghav_it
997,outlook crashing,outlook crashing,3,2,6,28-11-2022 00:45,Crash,Outlook,raghav_it,Try installing the latest version as previous version had some problems with pdf version.,24,07-12-2022 22:48,Check the server connection.,raghav_it
998,reset password,I forgot my sap account password.Want to reset it.,3,1,1,29-11-2022 00:45,Login,SAP,raghav_it,Click on reset button.A mail will be sent to you for verification.Click on verification.Then set the new password.,25,07-12-2022 22:25,Go to admin settings and reset password for that user.,aditya
999,visual studio code,visual studio code licence expired,3,1,2,30-11-2022 00:45,Configuration,Visual studio code,arjun,Click on settings click on licence renewal.A renewal will be done by the company for your id and sent to you via email.,26,07-12-2022 00:55,Renew license,NULL
1000,Accidentally Deleted Important Files,I deleted ppt accidentally which is very imporant,2,1,3,01-12-2022 00:45,Access,Powerpoint,raghav_it,Check recycle bin.,27,13-10-2022 15:00,Check cloud if backup was  done as all data is continuously synced,NULL
1001,Excel not responding,"Excel hangs or freezes when you launch it, or open an Excel workbook",4,1,4,02-12-2022 00:45,Crash,Excel,shubhangi,"If you are on Windows 11 or Windows 10, choose Start > All apps > Windows System > Run. Type Excel /safe in the Run box, and then click OK.",28,14-10-2022 00:00,"Start Registry editor. To do this, press the Windows key + R to open a Run dialog box. Type regedit.exe and then press OK.",NULL
1002,Accidentally Deleted Important Files,I deleted ppt accidentally which is very imporant,2,1,3,03-12-2022 00:45,Access,Powerpoint,raghav_it,Check recycle bin.,3,13-10-2022 15:00,Check cloud if backup was  done as all data is continuously synced,
1003,Excel not responding,"Excel hangs or freezes when you launch it, or open an Excel workbook",4,1,4,04-12-2022 00:45,Crash,Excel,shubhangi,"If you are on Windows 11 or Windows 10, choose Start > All apps > Windows System > Run. Type Excel /safe in the Run box, and then click OK.",4,14-10-2022 00:00,"Start Registry editor. To do this, press the Windows key + R to open a Run dialog box. Type regedit.exe and then press OK.",
1004,Excel not responding,"Excel hangs or freezes when you launch it, or open an Excel workbook",4,1,4,05-12-2022 00:45,Crash,Excel,shubhangi,"If you are on Windows 11 or Windows 10, choose Start > All apps > Windows System > Run. Type Excel /safe in the Run box, and then click OK.",4,14-10-2022 00:00,"Start Registry editor. To do this, press the Windows key + R to open a Run dialog box. Type regedit.exe and then press OK.",
1005,login issue,Unable to login as it shows incorrect login details,2,2,5,06-12-2022 00:45,Login,ERP,arjun,Check your username and password input. Check if caps is on.,5,14-10-2022 15:06,The management will provide you with new username and password as the prevous one is expired,
1006,login issue,Unable to login as it shows incorrect login details,2,2,5,07-12-2022 00:45,Login,ERP,arjun,Check your username and password input. Check if caps is on.,5,14-10-2022 15:06,The management will provide you with new username and password as the prevous one is expired,
1007,outlook,outlook frozen,3,2,6,08-12-2022 00:45,Crash,Outlook,shubhangi,Restart your outlook,6,07-12-2022 22:25,Check the server connection.,
1008,outlook,outlook frozen,3,2,6,09-12-2022 00:45,Crash,Outlook,shubhangi,Restart your outlook,6,07-12-2022 22:25,Check the server connection.,
1009,cant log in to vpn,cant log in to vpn,2,2,7,10-12-2022 00:45,Login,VPN,shubhangi,check your network settings.Check if you are connected to internet.,7,07-12-2022 18:50,Check the firewall configuration and setup the access,
1010,cant log in to vpn,cant log in to vpn,2,2,7,11-12-2022 00:45,Login,VPN,,check your network settings.Check if you are connected to internet.,7,07-12-2022 18:50,Check the firewall configuration and setup the access,
1011,unable to access hr_tool page,unable to access hr_tool page,3,2,1,12-12-2022 00:45,Login,Hr_tool,raghav_it,check your network settings.Check if you are connected to internet.,8,07-12-2022 17:04,Server need to be restarted,
1012,unable to access hr_tool page,unable to access hr_tool page,3,2,1,13-12-2022 00:45,Login,Hr_tool,raghav_it,check your network settings.Check if you are connected to internet.,8,07-12-2022 17:04,Server need to be restarted,
1013,skype error ,skype crashing,2,2,2,14-12-2022 00:45,Crash,Skype,raghav_it,Restart skype.Restart your computer.,9,14-10-2022 20:20,Reset and Repair Skype app at Settings > Apps > Apps & Features > Skype app > Advanced Options.,
1014,skype error ,skype crashing,2,2,2,15-12-2022 00:45,Crash,Skype,,Restart skype.Restart your computer.,9,14-10-2022 20:20,Reset and Repair Skype app at Settings > Apps > Apps & Features > Skype app > Advanced Options.,
1015,unable to log in to engineering tool and skype,unable to log in to engineering tool and skype,3,1,4,16-12-2022 00:45,Login,Skype,raghav_it,Make sure that you’re signing in to the correct Skype account. Enter your registered email address on this link to check the correct Skype account that you’re using.,10,14-10-2022 20:40,We received a lot of concerns same as yours and I would like to inform you that this is a known-issue. Our engineers and developers are now working on it. We’ll let you know once the issue has been fixed.,
1016,unable to log in to engineering tool and skype,unable to log in to engineering tool and skype,3,1,4,17-12-2022 00:45,Login,Skype,,Make sure that you’re signing in to the correct Skype account. Enter your registered email address on this link to check the correct Skype account that you’re using.,10,14-10-2022 20:40,We received a lot of concerns same as yours and I would like to inform you that this is a known-issue. Our engineers and developers are now working on it. We’ll let you know once the issue has been fixed.,
1017,unable to disable add ins on outlook,unable to disable add ins on outlook,4,1,5,18-12-2022 00:45,Configuration,Outlook,raghav_it,Open the Microsoft Outlook client.Select “File” > “Options“.Choose “Add-ins”.Uncheck the Add-ins you wish to turn off.,11,14-10-2022 20:40,Open the Microsoft Outlook client.Select “File” > “Options“.Choose “Add-ins”.Uncheck the Add-ins you wish to turn off.,
1018,unable to disable add ins on outlook,unable to disable add ins on outlook,4,1,5,19-12-2022 00:45,Configuration,Outlook,,Open the Microsoft Outlook client.Select “File” > “Options“.Choose “Add-ins”.Uncheck the Add-ins you wish to turn off.,11,14-10-2022 20:40,Open the Microsoft Outlook client.Select “File” > “Options“.Choose “Add-ins”.Uncheck the Add-ins you wish to turn off.,
1019,engineering tool says not connected and unable to submit reports,engineering tool says not connected and unable to submit reports,3,1,6,20-12-2022 00:45,Report,Engineering_tool,raghav_it,"Try turning off the Wi-Fi on your device, then re-enabling it.",12,07-12-2022 17:09,Restart the server,
1020,engineering tool says not connected and unable to submit reports,engineering tool says not connected and unable to submit reports,3,1,6,21-12-2022 00:45,Report,Engineering_tool,,"Try turning off the Wi-Fi on your device, then re-enabling it.",12,07-12-2022 17:09,Restart the server,
1021,hr_tool site not loading page correctly,hr_tool site not loading page correctly,3,1,3,22-12-2022 00:45,Page_not_load,Hr_tool,raghav_it,Check your wifi connection.Your antivirus might block access to some sites or even all of them.,13,14-10-2022 20:40,Currently server is down for this tool. Our engineers are working on it.Will let you know once the issue is fixed.,
1022,hr_tool site not loading page correctly,hr_tool site not loading page correctly,3,1,3,23-12-2022 00:45,Page_not_load,Hr_tool,,Check your wifi connection.Your antivirus might block access to some sites or even all of them.,13,14-10-2022 20:40,Currently server is down for this tool. Our engineers are working on it.Will let you know once the issue is fixed.,
1023,Want to reset the password for outlook,hi I want to reset my outlook password.,4,1,4,24-12-2022 00:45,Login,Outlook,raghav_it,"Go to Microsoft account security and select Password security.Enter your current password, enter your new password, and then select Save.",14,14-10-2022 20:41,"Go to Microsoft account security and select Password security.Enter your current password, enter your new password, and then select Save.",
1024,Want to reset the password for outlook,hi I want to reset my outlook password.,4,1,4,25-12-2022 00:45,Login,Outlook,,"Go to Microsoft account security and select Password security.Enter your current password, enter your new password, and then select Save.",14,14-10-2022 20:41,"Go to Microsoft account security and select Password security.Enter your current password, enter your new password, and then select Save.",
1025,unable to open payslips ,"Hi,We are facing Pay slip issue on the production server with the some useru2019s.When they click up on the Salary Statement Link they are getting pay slip I View but there payslip is not getting display.Its not showing any error or any dump u2026its not showing any thing just black..",2,2,5,26-12-2022 00:45,Finance,SAP,raghav_it,Try installing the latest version as previous version had some problems with pdf version.,15,14-10-2022 20:50,I have fixed this issue.The problem was  with the version of the PDF which is using by End user they r not using upgraded version .We have installed the latest version.,
1026,unable to open payslips ,"Hi,We are facing Pay slip issue on the production server with the some useru2019s.When they click up on the Salary Statement Link they are getting pay slip I View but there payslip is not getting display.Its not showing any error or any dump u2026its not showing any thing just black..",2,2,5,27-12-2022 00:45,Finance,SAP,,Try installing the latest version as previous version had some problems with pdf version.,15,14-10-2022 20:50,I have fixed this issue.The problem was  with the version of the PDF which is using by End user they r not using upgraded version .We have installed the latest version.,
1027,sap crashing,sap crashing ,1,2,1,28-12-2022 00:45,Crash,SAP,raghav_it,Try installing the latest version as previous version had some problems with pdf version.,16,15-10-2022 20:50,I have fixed this issue.The problem was  with the version of the PDF which is using by End user they r not using upgraded version .We have installed the latest version.,
1028,Not able to access ERP,Not able to access ERP,1,2,1,29-12-2022 00:45,Access,ERP,raghav_it,Try installing the latest version as previous version had some problems with pdf version.,17,16-10-2022 20:50,I have fixed this issue.The problem was  with the version of the PDF which is using by End user they r not using upgraded version .We have installed the latest version.,
1029,Sap password reset,Forgot sap password need reset,1,3,1,30-12-2022 00:45,Login,SAP,raghav_it,Try installing the latest version as previous version had some problems with pdf version.,18,17-10-2022 20:50,I have fixed this issue.The problem was  with the version of the PDF which is using by End user they r not using upgraded version .We have installed the latest version.,
1030,Windows account locked,windows account locked need urgently,1,3,2,31-12-2022 00:45,Login,Windows,raghav_it,Try installing the latest version as previous version had some problems with pdf version.,19,18-10-2022 20:50,I have fixed this issue.The problem was  with the version of the PDF which is using by End user they r not using upgraded version .We have installed the latest version.,
1031,sap crashing,sap crashing,1,3,2,01-01-2023 00:45,Crash,SAP,raghav_it,Try installing the latest version as previous version had some problems with pdf version.,20,19-10-2022 20:50,I have fixed this issue.The problem was  with the version of the PDF which is using by End user they r not using upgraded version .We have installed the latest version.,
1032,windows updated some features not working,Windows update done and now some features are not working,5,3,6,02-01-2023 00:45,Configuration,Windows,raghav_it,Try installing the latest version as previous version had some problems with pdf version.,21,07-12-2022 18:56,Windows version degraded to a lower version,
1033,Laptop battery,Laptop battery draining,1,3,2,03-01-2023 00:45,Hardware,Hardware,raghav_it,Try installing the latest version as previous version had some problems with pdf version.,22,05-12-2022 13:29,give laptop,
1034,erp crash,erp crash,5,3,1,04-01-2023 00:45,Crash,ERP,raghav_it,Try installing the latest version as previous version had some problems with pdf version.,23,07-12-2022 01:40,NULL,
1035,outlook crashing,outlook crashing,3,3,6,05-01-2023 00:45,Crash,Outlook,raghav_it,Try installing the latest version as previous version had some problems with pdf version.,24,07-12-2022 22:48,Check the server connection.,
1036,reset password,I forgot my sap account password.Want to reset it.,3,1,1,06-01-2023 00:45,Login,SAP,raghav_it,Click on reset button.A mail will be sent to you for verification.Click on verification.Then set the new password.,25,07-12-2022 22:25,Go to admin settings and reset password for that user.,
1037,visual studio code,visual studio code licence expired,3,1,2,07-01-2023 00:45,Configuration,Visual studio code,arjun,Click on settings click on licence renewal.A renewal will be done by the company for your id and sent to you via email.,26,07-12-2022 00:55,Renew license,
